,name,roast,acid,body,desc_1,region,keyword,new_keyword,cluster
1138,San Diego Natural,0.4,0.9,0.9,"Cleanly fruit-forward, high-toned. Strawberry guava, lemon verbena, cocoa nib, freesia, myrrh in aroma and cup. Sweet-tart structure with bright, juicy acidity; viscous, syrupy mouthfeel. Resonant, fruit-driven finish with notes of strawberry guava, lemon verbena and cocoa nib far into the long.",central_america,"['fruit', 'strawberry', 'guava', 'cocoa']","fruity, chocolate, berry",2
1139,Buna Boka #1,0.4,0.9,0.9,"Floral, bright, citrusy, balanced. Star jasmine, cocoa nib, tangerine zest, caramel, cedar in aroma and cup. Balanced, sweetly tart structure with lively acidity; delicate, silky mouthfeel. The finish centers around jasmine-like floral notes.",africa_arabia,"['floral', 'cocoa', 'citrusy', 'caramel']","sweety, chocolate, floral, sour",2
1140,El Jardin,0.4,0.9,0.9,"Big, bright, juicy, balanced. Sticky rice, lychee, hazelnut, cocoa nib, narcissus in aroma and cup. Richly sweet structure with vibrant, tangy acidity; very syrupy mouthfeel. The flavor-laden finish leads with lychee and hazelnut with undertones of cocoa nib.",south_america,"['hazelnut', 'cocoa', 'rice']","chocolate, nutty",2
1141,Ethiopia Shantawene,0.2,0.8,0.8,"Sweetly herbaceous, citrusy. Marjoram, lemon verbena, cocoa nib, freesia, maple syrup in aroma and cup. Sweet-savory structure with crisp, winey acidity; satiny mouthfeel. The finish leads with sweet herb notes supported by cocoa nib.",africa_arabia,"['cocoa', 'syrup', 'herbaceous', 'citrusy']","sweety, chocolate, floral, sour",3
1142,Monte Alban,0.4,0.8,0.8,"Crisply sweet, nut-toned. Almond brittle, tart pie cherry, magnolia, baking chocolate, oak in aroma and cup. Sweet structure with pert acidity; satiny-smooth mouthfeel. The finish consolidates to baking chocolate, pie cherry and oak.",central_america,"['almond', 'chocolate', 'brittle', 'pie', 'baking']","chocolate, nutty, body",4
1143,Colombia Antioqiua,0.4,0.8,0.8,"Rich-toned, bittersweet. Tamarind candy, hop flowers, fir, mustard seed, grape leaves in aroma and cup. Savory-sweet structure with brisk acidity; full, velvety mouthfeel. Richly drying finish with suggestions of tamarind and mustard seed.",south_america,"['tamarind', 'grape', 'mustard', 'candy']","fruity, sweety, green",2
1144,Colombia Tolima,0.4,0.8,0.8,"Sweetly tart, delicately fermenty. Notes suggesting Jolly Rancher, chocolate fudge, rum barrel, baking spices, sandalwood in aroma and cup. Sweet structure with gentle, round acidity; velvety mouthfeel. Sweetly fermenty finish with crisp chocolate fudge notes throughout.",south_america,"['sweetly', 'fudge', 'fermenty', 'chocolate', 'velvety']","sweety, chocolate, body",1
1145,Kenya Wachuri,0.6,0.9,0.8,"Sweetly spice-toned, chocolaty. Intense freesia-like flowers, dark chocolate, Concord grape, roasted macadamia nut, tangerine zest in aroma and cup. Sweetly rich tart structure with juicy acidity; lightly syrupy mouthfeel. Freesia and Concord grape notes ring on into the long finish. ",africa_arabia,"['sweetly', 'chocolaty', 'chocolate', 'tangerine', 'spice']","fruity, sweety, chocolate, spicy",1
1146,Kenya Baragwi Guama AB,0.4,0.9,0.9,"Crisply sweet, richly savory, floral-toned. Peach, lilac, ripe sungold cherry tomato, almond brittle, frankincense in aroma and cup. Sweet-umami structure with jazzy acidity; very syrupy-smooth mouthfeel. The flavor-saturated finish carries over the promise of all the flavor notes from the cup. ",africa_arabia,"['floral', 'peach', 'syrupy']","fruity, sweety, floral",2
1147,Kenya ARES,0.4,0.9,0.9,"Berry-driven, sweetly herb-toned. Black currant, cocoa nib, thyme, lavender, oak in aroma and cup. Sweet-toned structure with bright acidity; satiny, buoyant mouthfeel. Rich, long-lasting, berry-toned finish.",africa_arabia,"['lavender', 'berry', 'currant', 'cocoa']","fruity, chocolate, floral, berry",2
1148,Empress Kenya,0.4,0.9,0.9,"Complex, nuanced, multi-layered. Red currant, cinnamon, lavender, marjoram, wild honey in aroma and cup. Sweetly tart structure with juicy, high-toned acidity; very syrupy mouthfeel. Resonant finish; fruit and floral notes carry forward and cocoa emerges.",africa_arabia,"['lavender', 'floral', 'cinnamon', 'cocoa']","chocolate, spicy, floral",2
1149,Kenya Kiambu AB Top Lot,0.4,0.9,0.9,"Complex, nuanced, multi-layered. Black currant, freesia-like flowers, honey, Nutella, cedar in aroma and cup. Sweetly tart structure with juicy, high-toned acidity; syrupy-smooth mouthfeel. The resonant finish leads with currant and freesia notes in the short, rounding to Nutella and cedar in the long.",africa_arabia,"['nutella', 'freesia', 'currant', 'flowers']","fruity, floral",2
1150,Kenya Kiambu Maua Lot AB,0.4,0.9,0.9,"Sweetly floral and delicately cocoa-toned. Honeysuckle, cocoa nib, Concord grape, agave, lemon-thyme in aroma and cup. High-toned structure with juicy, confident acidity; buoyant, lively, viscous mouthfeel. Honeysuckle and cocoa nib characterize the sweet finish.",africa_arabia,"['cocoa', 'honeysuckle', 'floral', 'grape']","fruity, chocolate, floral",2
1151,Kenya Thunguri AA,0.4,0.9,0.9,"Balanced, richly sweet-savory, deeply pungent. Ripe tomato, black currant, almond brittle, jasmine, oak in aroma and cup. Sweet-savory structure with vibrant, juicy acidity; full, satiny, nectar-like mouthfeel. The resonant finish leads with notes of black currant, ripe tomato and almond brittle.",africa_arabia,"['ripe', 'brittle', 'nectar', 'almond', 'savory']","sweety, nutty, body",2
1152,Kenya Kirinyaga Kabare Karani AA,0.4,0.9,0.9,"Attractively tart, bright, complexly layered. Red currant, petrichor (a post-rain earthy note), wisteria, lemongrass, elm in aroma and cup. Sweet-tart structure with bright, juicy acidity; delicate, silky mouthfeel. The finish centers on notes of red currant and lemongrass; a pleasing coconut note surfaces in the long. ",africa_arabia,"['currant', 'lemongrass', 'tart', 'petrichor']","fruity, green",2
1153,Kenya Kirinyaga Kii,0.4,0.9,0.9,"Sweetly herb-suffused, fruit-driven, hints of fresh earth. Lemon-thyme, mulberry, grapefruit zest, petrichor (a post-rain earthy note), myrrh in aroma and cup. Sweet-savory structure with bright acidity; syrupy-smooth mouthfeel. Savory-leaning, rich-toned finish.  ",africa_arabia,"['sweetly', 'herb', 'mulberry', 'grapefruit']","fruity, sweety, floral, berry",2
1154,Kenya Rungeto,0.4,0.9,0.9,"Deep, compelling, satisfying. Black currant, dark chocolate, blood orange zest, lavender, coconut in aroma and cup. Sweet in structure with richly rounded acidity; plump, syrupy mouthfeel. Coconut and lavender notes resonate into the long finish. ",africa_arabia,"['lavender', 'chocolate', 'coconut', 'currant']","fruity, sweety, chocolate, floral",1
1155,Kenya AA Top Gatomboya,0.4,0.9,0.9,"Deep-toned, richly aromatic, complex. Black currant, honeysuckle, tamarind, dark chocolate, sandalwood in aroma and cup. Sweet-tart structure with juicy, sparkling acidity; plush, syrupy-smooth mouthfeel. The flavor-saturated finish consolidates to notes of blackcurrant and dark chocolate with hints of sandalwood. ",africa_arabia,"['chocolate', 'sandalwood', 'currant', 'honeysuckle']","fruity, chocolate, green, floral",1
1156,Honduras,0.4,0.8,0.8,"Richly sweet, nut-toned. Almond butter, baking chocolate, pear, cedar, baking spices in aroma and cup. Sweet-toned structure with gentle, round acidity; full, satiny-smooth mouthfeel. The dominant nut notes of the finish are supported by baking chocolate and cedar.",central_america,"['almond', 'chocolate', 'baking', 'spices']","chocolate, nutty, spicy, body",4
1157,Heart & Soul Espresso Blend,0.6,0.8504273504273505,0.9,"Evaluated as espresso. Juicy-bright, chocolaty; chocolate fudge, black cherry, honeysuckle, cedar, maple syrup in aroma and small cup. Creamy mouthfeel; chocolaty, fruit-forward finish. Milk amplifies, deepens, and sweetens both chocolate and fruit notes.",,"['espresso', 'chocolate', 'chocolaty', 'syrup', 'creamy']","sweety, chocolate",0
1158,Ethiopia Banko Gotiti,0.4,0.9,0.9,"Complex, intricate, deeply sweet. Star jasmine, cocoa nib, nectarine, frankincense, spearmint in aroma and cup. Bright, juicy acidity; plush, velvety mouthfeel. Resonant, flavor-saturated finish leads with notes of star jasmine and nectarine, balanced by suggestions of crisp cocoa.",africa_arabia,"['cocoa', 'nectarine', 'jasmine']","fruity, chocolate, floral",2
1159,Ethiopia Yabitu Koba,0.4,0.9,0.9,"Crisp, delicate, richly high-toned. Apricot, cocoa nib, honeysuckle, sandalwood, agave syrup in aroma and cup. Sweet-toned structure with lively acidity; full, syrupy-smooth mouthfeel. Cocoa-toned apricot and honeysuckle enliven the quiet finish.",africa_arabia,"['cocoa', 'apricot', 'honeysuckle', 'syrup', 'syrupy']","fruity, sweety, chocolate, floral",3
1160,Ethiopia Chelbessa Danche,0.2,0.8,0.9,"Delicately fruit-toned, floral. Strawberry, narcissus, lemon verbena, cocoa nib, cedar in aroma and cup. Sweet structure with gentle, round acidity; full, syrupy mouthfeel. The richly sweet finish consolidates to cocoa-toned narcissus and strawberry.",africa_arabia,"['floral', 'strawberry', 'cocoa', 'fruit']","fruity, chocolate, floral, berry",2
1161,Rhapsody of Dreams,0.4,0.9,0.9,"Chocolaty and floral-toned. Dark chocolate, freesia-like flowers, pluot, pink peppercorn, oak in aroma and cup. Sweet-tart structure with bright, sparkling acidity; very full, syrupy-smooth mouthfeel. Spice-toned, floral finish.",,"['chocolaty', 'floral', 'chocolate', 'flowers']","chocolate, floral",1
1162,Nux Espresso Blend,0.6,0.8504273504273505,0.8,"Evaluated as espresso. Richly sweet, fruit-toned. Dark chocolate, raisin, sassafras, molasses, fresh-cut fir in aroma and small cup. Velvety mouthfeel; the gently drying finish centers around dark chocolate and raisin notes. Milk elevates the chocolate and molasses notes while the raisin and fir recede.",,"['espresso', 'chocolate', 'raisin', 'fruit']","fruity, chocolate",0
1163,CBD Coffee Dark Roast,0.8,0.6,0.7,"Chocolaty, smoke-toned, sweetly savory. Dark chocolate, scorched mesquite, vanillin, gardenia, prune in aroma and cup. Sweet-savory structure with very little acidity; light-bodied, smooth mouthfeel. Wood-framed finish with hints of smoky chocolate.",hawaii,"['chocolaty', 'chocolate', 'savory', 'smoky']","chocolate, spicy, body",1
1164,Kona Pumpkin Spice Anaerobic,0.4,0.8,0.9,"Sweetly spice-toned. Cinnamon, cocoa powder, plum, ginger blossom, narcissus in aroma and cup. Richly sweet structure with round acidity; full, satiny mouthfeel. The spice-toned finish centers on cinnamon and gingerbread suggestions.",hawaii,"['cinnamon', 'spice', 'ginger', 'gingerbread']",spicy,2
1165,Taiwan Natural Medium Roast,0.4,0.8,0.9,"Sweet-toned, fruit-centered. Raisin, brown sugar, lemon zest, prairie flowers, oak in aroma and cup. Sweet structure with brisk acidity; medium-bodied, velvety-smooth mouthfeel. The gently drying finish consolidates to notes of brown sugar and oak with hints of lemon zest.",,"['raisin', 'sugar', 'fruit', 'lemon']","fruity, sweety, sour",2
1166,Thailand Doi Pangkhon Dark Roast,0.6,0.8,0.8,"Crisply tart, chocolaty. Lime zest, dried apricot, chocolate fudge, agave syrup, cedar in aroma and cup. Sweet-toned structure with gentle, round acidity; lightly syrupy mouthfeel. The deep finish is richly drying, very chocolaty. ",,"['chocolate', 'chocolaty', 'fudge', 'apricot', 'lime']","fruity, chocolate, sour",1
1167,Colombia Asobombo Inza,0.2,0.9,0.9,"High-toned, crisply sweet-tart. Concord grape, rhododendron, cocoa nib, sandalwood, maple syrup in aroma and cup. Brightly sweet structure with tart, juicy acidity; very plush, syrupy mouthfeel. The resonant finish consolidates to notes of cocoa nib and maple syrup with undertones of Concord grape.",south_america,"['grape', 'syrup', 'concord', 'cocoa', 'syrupy']","fruity, sweety, chocolate",3
1168,Ethiopia Sidamo Natural Twakok G1,0.4,0.8504273504273505,0.9,"Evaluated as espresso. Bright, juicy, sweetly tart. Pomegranate, hazelnut, cedar, freesia-like flowers, molasses in aroma and small cup. Syrupy-smooth mouthfeel; crisp, gently drying finish. Rounder and more nut-toned in three parts milk.",africa_arabia,"['espresso', 'hazelnut', 'pomegranate', 'milk']","fruity, nutty",0
1169,Panama Boquete Torre Lot #1 Geisha Honey,0.2,0.9,0.9,"Sweetly floral and spice-toned, delicate. Lilac, myrrh, cocoa nib, pink peppercorn, honey in aroma and cup. Balanced, sweetly tart structure with delicately vibrant acidity; very full, syrupy mouthfeel. Cocoa- and floral-toned finish.",central_america,"['floral', 'sweetly', 'cocoa', 'lilac']","sweety, chocolate, floral",2
1170,Honduras Buenos Aires,0.4,0.8,0.8,"Richly bittersweet, nut-toned. Caramelized hazelnut, cocoa nib, dried date, freesia-like flowers, fresh-cut fir in aroma and cup. Bittersweet structure with brisk acidity; full, lightly syrupy mouthfeel. The richly drying finish foregrounds caramelized hazelnut and cocoa-toned date.",central_america,"['hazelnut', 'cocoa', 'caramelized', 'bittersweet', 'syrupy']","sweety, chocolate, nutty",2
1171,Nicaragua El Poste Pacamara,0.4,0.8,0.8,"Delicate, citrusy and nut-toned. Orange zest, almond, magnolia, date, baking chocolate in aroma and cup. Sweet structure with brisk acidity; velvety-smooth mouthfeel. Nut-framed finish supported by notes of orange zest and baking chocolate.",central_america,"['chocolate', 'almond', 'citrusy', 'orange']","fruity, chocolate, nutty, sour",1
1172,Yellow Caturra (special lot),0.4,0.9,0.9,"Balanced, rich-toned, deeply sweet. Strawberry-guava, cocoa nib, narcissus, almond butter, fresh-cut oak in aroma and cup. Sweet in structure with appealing savory undertones and juicy acidity; very full, syrupy mouthfeel. Finish consolidates to cocoa-toned guava supported by hints of narcissus.",hawaii,"['cocoa', 'guava', 'strawberry', 'almond']","fruity, chocolate, nutty, berry",2
1173,Cordillera del Fuego Costa Rica Termico,0.4,0.9,0.8,"Bright, sweetly spice-toned. Cinnamon, candy apple, grapefruit zest, freesia-like flowers, a hint of fresh yogurt in aroma and cup. Sweet-tart structure with lively, high-toned acidity; crisp, satiny mouthfeel. The finish continues spice-toned and rich.",central_america,"['spice', 'cinnamon', 'yogurt', 'candy']","sweety, spicy",2
1174,Hawai’i Kilauea Volcano Yeast Fermentation Washed,0.4,0.9,0.9,"Aromatically tropical, deeply floral, mysteriously complex. Plumeria, amber, passion fruit, Concord grape, dark chocolate in aroma and cup. Deep-toned, sweetly savory structure with winy acidity; decadently plush mouthfeel. The finish goes on and on.",hawaii,"['floral', 'plumeria', 'aromatically', 'grape']","fruity, floral",2
1175,Kona Pink Honey Black Rock Farm,0.4,0.9,0.9,"Richly and elegantly fruit-toned. Strawberry-guava, cocoa nib, violet, wild honey, aloe wood in aroma and cup. Vivaciously sweet-tart structure with juicy, balanced acidity; full, creamy mouthfeel. Resonant fruit-forward finish with notes of strawberry-guava, cocoa nib and violet.",hawaii,"['strawberry', 'cocoa', 'fruit', 'aloe']","fruity, chocolate, berry",2
1176,Playground SOE Espresso,0.4,0.8504273504273505,0.8,"Evaluated as espresso. Richly sweet-tart. Pomegranate, dark chocolate, narcissus, hazelnut, cedar in aroma and small cup. Satiny-smooth mouthfeel; fruit-driven, chocolaty finish. In three parts milk the fruit rounds and softens and chocolate notes are foregrounded.",south_america,"['espresso', 'chocolate', 'chocolaty', 'hazelnut', 'pomegranate']","fruity, chocolate, nutty",0
1177,Benti Nenqa #209 Ethiopia,0.4,0.9,0.9,"Delicately intricate, deeply sweet. Passion fruit, jasmine, sandalwood, cocoa nib, tangerine zest in aroma and cup. Juicy, effervescent acidity; silky, confident mouthfeel. The finish is crisply tart with sweet floral and cocoa tones in the short.",africa_arabia,"['cocoa', 'tangerine', 'floral', 'fruit']","fruity, chocolate, floral",2
1178,Las Gravilias Costa Rica,0.4,0.8,0.8,"Delicate, sweet-toned. Plum, caramel, freesia-like flowers, oak, lemon zest in aroma and cup. Sweet-tart structure with brisk acidity; satiny mouthfeel. The finish centers around caramel and lemon zest.",central_america,"['caramel', 'flowers', 'plum', 'lemon']","fruity, sweety, floral, sour",2
